34200000,101000,500,Q,@O,0
34200000,101000,500,Q,Q,0
46592000,100900,100,Q,,0
46602000,100500,100,D,,0
46640000,100900,100,Q,,0
46642000,100900,100,Q,@F,0
46644000,100900,100,Q,@F,0
46646000,100900,100,Q,@F,0
46646000,100900,100,Q,,0
46648000,100900,487,Q,@F,0
46714000,100900,100,P,Q,0
46714000,100900,100,P,@F,0
46714000,101000,600,Q,,0
46727000,101000,200,Q,,0
46728000,101000,200,Q,,0
46729000,101000,100,Q,@F,0
46757000,101000,200,Q,,0
46758000,101000,400,Q,,0
46759000,101000,300,Q,@F,0
46768000,101000,200,Q,,0
46776000,101000,100,Q,@F,0
46777000,101000,100,Q,@F,0
46780000,101000,200,Q,@F,0
46785000,101000,200,Q,@F,0
47467000,100700,100,P,,0
47476000,100500,200,D,,0
47481000,100500,100,P,,0
47481000,100500,100,P,,0
47483000,100500,100,Q,@F,0
47483000,100500,100,Q,@F,0
47500000,100100,100,Q,@F,0
47500000,100100,100,D,,0
47501000,100100,100,P,,0
47800000,100000,200,P,,0
47807000,100000,700,P,,0
48018000,100000,100,Q,,0
48019000,100000,100,P,,0
48490000,100000,887,P,,0
48499000,100000,100,P,@F,0
49298000,99800,100,Z,,0
49307000,99800,200,K,,0
57241000,100800,100,K,@F,0
57600000,100800,100,P,M,0
57600000,100000,100,Q,M,0
